cik,entityName
1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC."
1807901,"PANDION THERAPEUTICS, INC."
1808158,Repare Therapeutics Inc.
1808220,"GoHealth, Inc."
1808665,"ASSERTIO HOLDINGS, INC."
1808805,"NAUTILUS BIOTECHNOLOGY, INC."
1808834,"PROG HOLDINGS, INC."
1808865,"iTeos Therapeutics, Inc."
1808898,BENITEC BIOPHARMA INC.
1808997,"American Outdoor Brands, Inc."
1809104,"Alight, Inc. / Delaware"
1809353,HPX Corp.
1809519,"GoodRx Holdings, Inc."
1809987,"Mirion Technologies, Inc."
1810019,"RACKSPACE TECHNOLOGY, INC."
1810140,Polished.com Inc.
1810182,ALX ONCOLOGY HOLDINGS INC
1810491,Vistas Media Acquisition Company Inc.
1810546,"Eastern Bankshares, Inc."
1810560,"REVELATION BIOSCIENCES, INC."
1810739,"Radius Global Infrastructure, Inc."
1810806,UNITY SOFTWARE INC.
1811063,Nuvation Bio Inc.
1811074,Texas Pacific Land Corporation
1811109,"APPLIED UV, INC."
1811210,"Lucid Group, Inc."
1811414,QUANTUMSCAPE CORPORATION
1811530,"Next Meats Holdings, Inc."
1811764,POINT BIOPHARMA GLOBAL INC.
1811856,"VIEW, INC."
1811882,"PERSHING SQUARE TONTINE HOLDINGS, LTD."
1811999,"FARMHOUSE, INC. /NV"
1812173,VICARIOUS SURGICAL INC.
1812234,Churchill Capital Corp V
1812360,FOXO TECHNOLOGIES INC.
1812364,"RELAY THERAPEUTICS, INC."
1812667,CC Neuberger Principal Holdings II
1812727,"RELIANCE GLOBAL GROUP, INC."
1813603,HESTIA INSIGHT INC.
1813658,"TEMPO AUTOMATION HOLDINGS, INC."
1813744,"World Scan Project, Inc."
1813756,WEWORK INC.
1813793,"Blockchain of Things, Inc."
1813914,"CareMax, Inc."
1814114,"Orchestra BioMed Holdings, Inc."
1814215,"NUBURU, INC."
1814287,"Abacus Life, Inc."
1814329,"ASTRA SPACE, INC."
1814728,E.MERGE TECHNOLOGY ACQUISITION CORP.
1814824,Kismet Acquisition One Corp
1814974,"BBX Capital, Inc."
1815086,BRIDGETOWN HOLDINGS LIMITED
1815184,RedBall Acquisition Corp.
1815302,Yucaipa Acquisition Corp
1815442,"KYMERA THERAPEUTICS, INC."
1815495,Northern Genesis Acquisition Corp.
1815526,Burgundy Technology Acquisition Corp
1815632,TEGO CYBER INC.
1815737,FAST ACQUISITION CORP.
1815753,"THUNDER BRIDGE CAPITAL PARTNERS III, INC."
1815805,BROADSTONE ACQUISITION CORP.
1815849,"ATI Physical Therapy, Inc."
1815903,"Petros Pharmaceuticals, Inc."
1816017,"SPIRE GLOBAL, INC."
1816048,Software Acquisition Group Inc. II
1816090,FTAC Olympus Acquisition Corp.
1816101,"dMY Technology Group, Inc. II"
1816114,Enigma MPC
1816176,GO ACQUISITION CORP.
1816233,"SHARECARE, INC."
1816261,EXECUTIVE NETWORK PARTNERING CORPORATION
1816431,QUANTUM-SI INCORPORATED
1816554,EVENTIKO INC.
1816581,"Ouster, Inc."
1816590,COMPASS Pathways plc
1816613,Markforged Holding Corporation
1816696,"INDUSTRIAL TECH ACQUISITIONS, INC."
1816708,"OWLET, INC."
1816736,"Disc Medicine, Inc."
1816816,Ardagh MP USA Inc.
1816906,"Gaming Technologies, Inc."
1817071,HORIZON ACQUISITION CORPORATION
1817153,EdtechX Holdings Acquisition Corp. II
1817229,VOR BIOPHARMA INC.
1817232,DUNE ACQUISITION CORPORATION
1817358,"Academy Sports and Outdoors, Inc."
1817760,"SmartKem, Inc."
1817786,Recharge Acquisition Corp.
1817944,"CLARUS THERAPEUTICS HOLDINGS, INC."
1818089,BLUESCAPE OPPORTUNITIES ACQUISITION CORP.
1818093,The Beauty Health Company
1818152,"ZENTRUM HOLDINGS, Inc."
1818201,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.
1818212,COHN ROBBINS HOLDINGS CORP.
1818221,EQUITY DISTRIBUTION ACQUISITION CORP.
1818331,GeneDx Holdings Corp.
1818346,"Ribbit LEAP, Ltd"
1818355,Foley Trasimene Acquisition II
1818382,"Humacyte, Inc."
1818383,"MediaAlpha, Inc."
1818502,OppFi Inc.
1818550,INCORDEX CORP.
1818644,"AEye, Inc."
1818674,SYBLEU INC.
1818794,"Dyne Therapeutics, Inc."
1818844,"Virios Therapeutics, Inc."
1818873,Social Capital Hedosophia Holdings Corp. VI
1818874,"SoFi Technologies, Inc."
1818876,Social Capital Hedosophia Holdings Corp. IV
1818880,Glenfarne Merger Corp.
1819006,"XXSTREAM ENTERTAINMENT, INC."
1819035,"METROMILE, INC."
1819113,"SCIENCE 37 HOLDINGS, INC."
1819133,"TANGO THERAPEUTICS, INC."
1819157,NORTH MOUNTAIN MERGER CORP.
1819175,Prime Impact Acquisition I
1819253,biote Corp.
1819263,MONTES ARCHIMEDES ACQUISITION CORP.
1819313,TWC Tech Holdings II Corp.
1819394,"Matterport, Inc./DE"
1819395,SONDER HOLDINGS INC.
1819399,TPG PACE BENEFICIAL FINANCE CORP.
1819404,NERDY INC.
1819411,"GAIN THERAPEUTICS, INC"
1819438,"ESS Tech, Inc."
1819493,"XOS, INC."
1819496,IG Acquisition Corp.
1819510,Atlantic Avenue Acquisition Corp
1819516,WHEELS UP EXPERIENCE INC.
1819574,"BARK, INC."
1819576,LIQUIDIA CORPORATION
1819584,Volta Inc.
1819608,AVANTI ACQUISITION CORP.
1819615,Clever Leaves Holdings Inc.
1819663,"Coeptis Therapeutics, Inc."
1819724,Research Alliance Corp. II
1819790,"TARSUS PHARMACEUTICALS, INC."
1819796,GCM Grosvenor Inc.
1819810,Redwire Corporation
1819848,"Joby Aviation, Inc."
1819881,Paya Holdings Inc.
1819928,"DoubleVerify Holdings, Inc."
1819974,"SkyWater Technology, Inc."
1819989,CIPHER MINING INC.
1819994,"ROCKET LAB USA, INC."
1820143,RMG Acquisition Corp. II
1820144,Grindr Inc.
1820160,SCP & CO Healthcare Acquisition Company
1820175,OCA ACQUISITION CORP.
1820190,Scilex Holding Company
1820191,AEA-BRIDGES IMPACT CORP.
1820201,Redbox Entertainment Inc.
1820272,LEGATO MERGER CORP.
1820302,"BAKKT HOLDINGS, INC."
1820566,INSPIRATO INCORPORATED
1820630,Proterra Inc
1820721,"ARRAY TECHNOLOGIES, INC."
1820727,MUDRICK CAPITAL ACQUISITION CORPORATION II
1820852,SPORTS ENTERTAINMENT ACQUISITION CORP.
1820872,"Global Business Travel Group, Inc."
1820877,APARTMENT INCOME REIT CORP.
1820931,Oaktree Acquisition Corp. II
1820953,"Affirm Holdings, Inc."
1821018,ION Acquisition Corp 1 Ltd.
1821075,PROPTECH INVESTMENT CORP. II
1821159,EVgo Inc.
1821160,GUILD HOLDINGS COMPANY
1821169,Global SPAC Partners Co.
1821171,Qell Acquisition Corp
1821175,Motorsport Games Inc.
1821317,PERIDOT ACQUISITION CORP.
1821318,OTR Acquisition Corp.
1821323,"Sigilon Therapeutics, Inc."
1821329,CC NEUBERGER PRINCIPAL HOLDINGS III
1821393,"THE AARON'S COMPANY, INC."
1821586,MOONLAKE IMMUNOTHERAPEUTICS
1821595,10X Capital Venture Acquisition Corp
1821606,PRIVETERRA ACQUISITION CORP.II
1821682,SARISSA CAPITAL ACQUISITION CORP.
1821742,"DPCM Capital, Inc."
1821769,Navitas Semiconductor Corporation
1821788,HORIZON ACQUISITION CORPORATION II
1821806,"LESLIE’S, INC."
1821850,Sunlight Financial Holdings Inc.
1822027,Tekkorp Digital Acquisition Corp.
1822219,FirstMark Horizon Acquisition Corp.
1822250,ContextLogic Inc.
1822309,Cascade Acquisition Corp
1822359,DocGo Inc.
1822366,Altitude Acquisition Corp.
1822372,STREETEX CORP.
1822462,Foghorn Therapeutics Inc.
1822479,SOTERA HEALTH COMPANY
1822492,Hillman Solutions Corp.
1822523,"AFC GAMMA, INC."
1822553,SPARTACUS ACQUISITION CORPORATION
1822691,"GreenLight Biosciences Holdings, PBC"
1822711,"PARDES BIOSCIENCES, INC."
1822791,Clene Inc.
1822792,Goldenbridge Acquisition Ltd
1822835,Pine Island Acquisition Corp.
1822873,LEFTERIS ACQUISITION CORP.
1822877,Vy Global Growth
1822888,Virtuoso Acquisition Corp.
1822912,26 CAPITAL ACQUISITION CORP.
1822928,Holley Inc.
1822929,Eucrates Biomedical Acquisition Corp.
1822935,Healthcare Capital Corp/DE
1822966,NUSCALE POWER CORPORATION
1823000,CONX Corp.
1823033,HUDSON EXECUTIVE INVESTMENT CORP. II
1823034,HUDSON EXECUTIVE INVESTMENT CORP. III
1823086,Kingswood Acquisition Corp.
1823144,"CompoSecure, Inc."
1823200,BCLS Acquisition Corp.
1823239,"Maravai LifeSciences Holdings, Inc."
1823323,KL Acquisition Corp
1823340,Altimeter Growth Corp.
1823365,"Generations Bancorp NY, Inc."
1823383,GLOBIS     ACQUISITION CORP.
1823406,"Affinity Bancshares, Inc."
1823465,5:01 ACQUISITION CORP.
1823466,"FISCALNOTE HOLDINGS, INC."
1823481,TZP STRATEGIES ACQUISITION CORP.
1823524,TURMERIC ACQUISITION CORP.
1823575,"ZeroFox Holdings, Inc."
1823584,ALLIANCE ENTERTAINMENT HOLDING CORPORATION
1823587,Sky Harbour Group Corporation
1823593,TuSimple Holdings Inc.
1823608,Amalgamated Financial Corp.
1823634,CARNEY TECHNOLOGY ACQUISITION CORP. II
1823635,"CXJ GROUP CO., Limited"
1823652,"EVE HOLDING, INC."
1823707,Global Synergy Acquisition Corp.
1823733,FORTRESS CAPITAL ACQUISITION CORP.
1823766,Archaea Energy Inc.
1823767,LUX HEALTH TECH ACQUISITION CORP.
1823776,H.I.G. ACQUISITION CORP.
1823794,ARKO Corp.
1823826,Aequi Acquisition Corp.
1823854,Senior Connect Acquisition Corp. I
1823857,VIVEON HEALTH ACQUISITION CORP.
1823878,"PLAYSTUDIOS, Inc."
1823882,Airspan Networks Holdings Inc.
1823884,VECTOIQ ACQUISITION CORP. II
1823896,GOLDEN FALCON ACQUISITION CORP.
1823945,BLUE OWL CAPITAL INC.
1824013,HEALTH ASSURANCE ACQUISITION CORP.
1824119,JIYA ACQUISITION CORP.
1824171,KAIROS ACQUISITION CORP.
1824185,HH&L Acquisition Co.
1824293,"GRI BIO, INC."
1824301,Concord Acquisition Corp
1824403,"RESERVOIR MEDIA, INC."
1824434,FORTRESS VALUE ACQUISITION CORP. III
1824502,Archer Aviation Inc.
1824577,CERBERUS TELECOM ACQUISITION CORP.
1824734,"Berkshire Grey, Inc."
1824884,EDOC ACQUISITION CORP.
1824888,NATURAL ORDER ACQUISITION CORP.
1824893,"Surrozen, Inc./DE"
1824920,"IONQ, INC."
1824963,AJAX I
1824993,PERIPHAS CAPITAL PARTNERING CORPORATION
1825024,Offerpad Solutions Inc.
1825042,INVESTINDUSTRIAL ACQUISITION CORP.
1825079,"Velo3D, Inc."
1825088,"DREAM FINDERS HOMES, INC."
1825249,CF ACQUISITION CORP. IV
1825413,BIOTECH ACQUISITION COMPANY
1825437,LIGHTJUMP ACQUISITION CORPORATION
1825473,PROSPECTOR CAPITAL CORP.
1825480,"POSHMARK, INC."
1825497,CRUCIBLE ACQUISITION CORPORATION
1825720,EMPOWERMENT & INCLUSION CAPITAL I CORP.
1825724,"Population Health Investment Co., Inc."
1825739,PWP Forward Acquisition Corp. I
1826000,"Latch, Inc."
1826011,7GC & Co. Holdings Inc.
1826018,"Rover Group, Inc."
1826058,"MASON INDUSTRIAL TECHNOLOGY, INC."
1826553,SILVER CREST ACQUISITION CORPORATION
1826574,Sports Ventures Acquisition Corp.
1826660,WETOUCH TECHNOLOGY INC.
1826671,"Near Intelligence, Inc."
1826681,SARCOS TECHNOLOGY AND ROBOTICS CORPORATION
1826729,EQ HEALTH ACQUISITION CORP.
1826814,"HAMILTON LANE ALLIANCE HOLDINGS I, INC."
1826855,Class Acceleration Corp.
1826889,"Beachbody Company, Inc."
1826892,"BIOATLA, INC."
1827090,"Certara, Inc."
1827248,Epiphany Technology Acquisition Corp.
1827328,BRIGHT LIGHTS ACQUISITION CORP.
1827392,AUTHENTIC EQUITY ACQUISITION CORP.
1827669,OMNICHANNEL ACQUISITION CORP.
1827855,Medicale Corp.
1827871,"Electriq Power Holdings, Inc."
1827899,CROWN PROPTECH ACQUISITIONS
1827980,"EMBARK TECHNOLOGY, INC."
1828016,PLAYTIKA HOLDING CORP.
1828049,CF ACQUISITION CORP. V
1828105,HIPPO HOLDINGS INC.
1828108,"Aurora Innovation, Inc."
1828182,"Signify Health, Inc."
1828183,FORTRESS VALUE ACQUISITION CORP. IV
1828248,CHURCHILL CAPITAL CORP VII
1828250,Churchill Capital Corp VI
1828318,Enovix Corporation
1828325,Monument Circle Acquisition Corp.
1828326,FRAZIER LIFESCIENCES ACQUISITION CORPORATION
1828376,WILLIAM PENN BANCORPORATION
1828377,Fortitude Gold Corporation
1828438,Z-Work Acquisition Corp.
1828443,Ortho Clinical Diagnostics Holdings plc
1828478,SVF INVESTMENT CORP.
1828522,"eFFECTOR Therapeutics, Inc."
1828536,"ENERGY VAULT HOLDINGS, INC."
1828588,"Hanover Bancorp, Inc. /NY"
1828608,Compute Health Acquisition Corp.
1828613,GLOBAL GOLD ROYALTY INC.
1828650,Long Mall Internet Technology Co Ltd
1828672,"Boxed, Inc."
1828723,"ALTUS POWER, INC."
1828735,Benessere Capital Acquisition Corp.
1828739,Azzurro Solutions Corp.
1828748,ASIAFIN HOLDINGS CORP.
1828791,Viant Technology Inc.
1828805,"Aeluma, Inc."
1828852,"MONDEE HOLDINGS, INC."
1828914,ATHLON ACQUISITION CORP.
1828937,FINANCE OF AMERICA COMPANIES INC.
1828957,CODERE ONLINE U.S. CORP.*
1828962,"Cricut, Inc."
1828985,SCION TECH GROWTH I
1829042,HUMANCO ACQUISITION CORP.
1829280,FORIAN INC.
1829311,"BITMINE IMMERSION TECHNOLOGIES, INC."
1829328,FINTECH ACQUISITION CORP. V
1829426,Far Peak Acquisition Corporation
1829427,POWERED BRANDS
1829432,ARES ACQUISITION CORPORATION
1829455,HENNESSY CAPITAL INVESTMENT CORP. V
1829576,"CARTER BANKSHARES, INC."
1829615,COLICITY INC.
1829730,Switchback II Corp
1829797,PIONEER MERGER CORP.
1829802,"Sensei Biotherapeutics, Inc."
1829889,INSU ACQUISITION CORP. III
1829953,CORNER GROWTH ACQUISITION CORP.
1829966,"EBET, Inc."
1829999,FOXWAYNE ENTERPRISES ACQUISITION CORP.
1830029,ADIT EDTECH ACQUISITION CORP.
1830033,"PureCycle Technologies, Inc."
1830043,Bumble Inc.
1830063,North Atlantic Acquisition Corp
1830081,RUMBLE INC.
1830180,"Legacy EJY, Inc."
1830188,"United Homes Group, Inc."
1830197,Home Point Capital Inc.
1830210,"Benson Hill, Inc."
1830214,"GINKGO BIOWORKS HOLDINGS, INC."
1830232,ALTIMETER GROWTH CORP. 2
1830374,D and Z Media Acquisition Corp.
1830392,Pontem Corp
1830531,PROVIDENT ACQUISITION CORP.
1830547,Science Strategic Acquisition Corp. Alpha
1830795,QUANTUM FINTECH ACQUISITION CORPORATION
1831006,BLUERIVER ACQUISITION CORP.
1831096,"Great Elm Group, Inc."
1831097,"agilon health, inc."
1831236,Bridgetown 2 Holdings Ltd
1831359,JAWS MUSTANG ACQUISITION CORPORATION
1831363,"Terns Pharmaceuticals, Inc."
1831481,Flame Acquisition Corp.
1831617,"DIVERSEY HOLDINGS, LTD."
1831631,"loanDepot, Inc."
1831651,"Shoals Technologies Group, Inc."
1831840,"Semrush Holdings, Inc."
1831868,SEASTAR MEDICAL HOLDING CORPORATION
1831928,DEEP LAKE CAPITAL ACQUISITION CORP.
1831937,Clarim Acquisition Corp.
1831964,NORTHERN REVIVAL ACQUISITION CORPORATION
1831978,NEWBURY STREET ACQUISITION CORPORATION
1831979,GLOBAL PARTNER ACQUISITION CORP II
1831992,LIBERTY MEDIA ACQUISITION CORPORATION
1832010,OMEGA ALPHA SPAC
1832161,KeyStar     Corp.
1832168,"Longboard Pharmaceuticals, Inc."
1832250,GROUP NINE ACQUISITION CORP.
1832332,Aveanna Healthcare Holdings Inc.
1832351,"Fast Radius, Inc."
1832352,CA Healthcare Acquisition Corp.
1832371,VELOCITY ACQUISITION CORP.
1832415,"BETTER THERAPEUTICS, INC."
1832459,Thoma Bravo Advantage
1832466,"Alignment Healthcare, Inc."
1832483,Patricia Acquisition Corp.
1832487,"Guerrilla RF, Inc."
1832505,EUROPEAN SUSTAINABLE GROWTH ACQUISITION CORP.
1832511,P3 Health Partners Inc.
1832737,TISHMAN SPEYER INNOVATION CORP. II
1832765,Edify Acquisition Corp.
1833197,"LATHAM GROUP, Inc."
1833213,PROGRESS ACQUISITION CORP.
1833214,"SAB Biotherapeutics, Inc."
1833764,ABG Acquisition Corp. I
1833769,"Hyperfine, Inc."
1833909,African Gold Acquisition Corp
1834032,CONSTELLATION ACQUISITION CORP I
1834045,"VINTAGE WINE ESTATES, INC."
1834226,Oyster Enterprises Acquisition Corp.
1834336,FinServ Acquisition Corp. II
1834342,EVO ACQUISITION CORP.
1834376,InnovAge Holding Corp.
1834518,NORTHERN STAR INVESTMENT CORP. II
1834584,"COUPANG, INC."
1834585,JOANN Inc.
1834622,"Hayward Holdings, Inc."
1835236,Music Acquisition Corp
1835378,Innovid Corp.
1835385,"MARATHON BANCORP, INC."
1835416,MORINGA ACQUISITION CORP
1835567,"Pear Therapeutics, Inc."
1835579,"IKENA ONCOLOGY, INC."
1835591,VIZIO HOLDING CORP.
1835636,"ADVANCED MERGER PARTNERS, INC."
1835713,Climate Real Impact Solutions II Acquisition Corp
1835800,PIVOTAL INVESTMENT CORPORATION III
1835814,NORTHERN STAR INVESTMENT CORP. IV
1835817,NORTHERN STAR INVESTMENT CORP. III
1835856,AURORA ACQUISITION CORP.
1835972,ARROWROOT ACQUISITION CORP.
1836074,Warburg Pincus Capital Corporation I-B
1836075,Warburg Pincus Capital Corporation I-A
1836100,GOAL ACQUISITIONS CORP.
1836129,ORION ACQUISITION CORP.
1836154,Decarbonization Plus Acquisition Corporation II
1836176,Fathom Digital Manufacturing Corporation
1836259,SportsTek Acquisition Corp.
1836274,ATLANTIC COASTAL ACQUISITION CORP.
1836337,LAZARD GROWTH ACQUISITION CORP. I
1836517,MEDICUS SCIENCES ACQUISITION CORP.
1836547,ALPHA CAPITAL ACQUISITION COMPANY
1836833,Planet Labs PBC
1836875,NUVVE HOLDING CORP.
1836894,USHG Acquisition Corp.
1836935,Centricus Acquisition Corp.
1836967,ALKURI GLOBAL ACQUISITION CORP.
1836981,"BigBear.ai Holdings, Inc."
1837014,"SMARTRENT, INC."
1837160,COVA ACQUISITION CORP.
1837238,SVF INVESTMENT CORP. 2
1837240,SYMBOTIC INC.
1837248,Sustainable Development Acquisition I Corp.
1837393,Independence Holdings Corp.
1837412,"SOMALOGIC, INC."
1837671,Copper Property CTL Pass Through Trust
1837686,"VIMEO, INC."
1837739,COLONNADE ACQUISITION CORP. II
1837774,GLOBAL INNOVATIVE PLATFORMS INC.
1838108,RMG ACQUISITION CORP. III
1838128,LOWELL FARMS INC.
1838162,SLAM CORP.
1838176,DHB CAPITAL CORP.
1838207,Austerlitz Acquisition Corp I
1838219,TCW SPECIAL PURPOSE ACQUISITION CORP.
1838238,PINE TECHNOLOGY ACQUISITION CORP.
1838293,CATCHA INVESTMENT CORP
1838337,APOLLO STRATEGIC GROWTH CAPITAL II
1838431,SCION TECH GROWTH II
1838527,Spartan Acquisition Corp. III
1838544,BOA ACQUISITION CORP.
1838614,ATLAS CREST INVESTMENT CORP. II
1838615,"AlTi Global, Inc."
1838666,BUILD ACQUISITION CORP.
1838672,"AdTheorent Holding Company, Inc."
1838821,ARYA SCIENCES ACQUISITION CORP IV
1838831,DISRUPTIVE ACQUISITION CORPORATION I
1838883,ACCELERATE ACQUISITION CORP.
1838987,"COMPLETE SOLARIA, INC."
1839121,G&P ACQUISITION CORP.
1839127,"SIMON PROPERTY GROUP ACQUISITION HOLDINGS, INC."
1839132,Movella Holdings Inc.
1839191,AUSTERLITZ ACQUISITION CORPORATION II
1839341,"Core Scientific, Inc./tx"
1839360,FAZE HOLDINGS INC.
1839412,QUALTEK SERVICES INC.
1839434,EJF Acquisition Corp.
1839530,CF ACQUISITION CORP. VIII
1839550,Figure Acquisition Corp. I
1839998,DIGITAL TRANSFORMATION OPPORTUNITIES CORP.
1840148,MISSION ADVANCEMENT CORP.
1840161,FOREST ROAD ACQUISITION CORP. II
1840292,"Heliogen, Inc."
1840317,PLUM ACQUISITION CORP. I
1840353,TWIN RIDGE CAPITAL ACQUISITION CORP.
1840439,"Biomea Fusion, Inc."
1840463,RXR ACQUISITION CORP.
1840572,BOWLERO CORP.
1840776,"HAGERTY, INC."
1840792,VPC IMPACT ACQUISITION HOLDINGS II
1840859,TPG PACE BENEFICIAL II CORP.
1840877,Anzu Special Acquisition Corp I
1840927,TPG PACE SOLUTIONS CORP.
1841004,ALTIMAR ACQUISITION CORP. III
1841024,L Catterton Asia Acquisition Corp
1841125,GOLDEN ARROW MERGER CORP.
1841304,Kensington Capital Acquisition Corp. II
1841389,REVOLUTION HEALTHCARE ACQUISITION CORP.
1841408,Dave Inc./DE
1841610,Ross Acquisition Corp II
1841661,AF ACQUISITION CORP.
1841666,APA CORPORATION
1841845,PERIDOT ACQUISITION CORP. II
1841873,Khosla Ventures Acquisition Co.
1841948,LERER HIPPEAU ACQUISITION CORP.
1841993,MODEL PERFORMANCE ACQUISITION CORP.
1842223,FRONTIER ACQUISITION CORP.
1842279,OPAL FUELS INC.
1842329,AGILE GROWTH CORP.
1842373,LDH Growth Corp I
1842386,VECTOR ACQUISITION CORPORATION II
1842566,BYTE ACQUISITION CORP.
1842659,CORSAIR PARTNERING CORP
1843121,MAGNUM OPUS ACQUISITION LIMITED
1843212,KKR ACQUISITION HOLDINGS I CORP.
1843249,NORTHERN GENESIS ACQUISITION CORP. III
1843351,Kadem Sustainable Impact Corporation
1843388,"Virgin Orbit Holdings, Inc."
1843656,AMERICAN ACQUISITION OPPORTUNITY INC.
1843762,"EQRx, Inc."
1843764,TB SA ACQUISITION CORP
1844363,ROCKET INTERNET GROWTH OPPORTUNITIES CORP.
1844389,ACE GLOBAL BUSINESS ACQUISITION LIMITED
1844635,CORAZON CAPITAL V838 MONOCEROS CORP
1844642,"Landcadia Holdings IV, Inc."
1844862,"SOLID POWER, INC."
1845580,TCV ACQUISITION CORP.
1846068,KHOSLA VENTURES ACQUISITION CO. III
1846069,"Nextdoor Holdings, Inc"
1846996,MSD ACQUISITION CORP. / NEW
1445499,IMPEL PHARMACEUTICALS INC.
1814140,"Apexigen, Inc."
1826669,GX ACQUISITION CORP. II
1827821,"Forge Global Holdings, Inc."
1828161,"FTC SOLAR, INC."
1828972,"BuzzFeed, Inc."
1829558,ARCTOS NORTHSTAR ACQUISITION CORP.
1835256,"The Duckhorn Portfolio, Inc."
1837997,ISLEWORTH HEALTHCARE ACQUISITION CORP.
1842916,Forum Merger IV Corp
1821825,Organon & Co.
1832696,FTAC ATHENA ACQUISITION CORP.
1832950,"KERNEL GROUP HOLDINGS, INC."
1847075,SAI.TECH GLOBAL CORPORATION
1734722,"UiPath, Inc."
1831270,BITE ACQUISITION CORP.
1835632,"MARVELL TECHNOLOGY, INC"
1839972,FTAC PARNASSUS ACQUISITION CORP.
1785530,"WEREWOLF THERAPEUTICS, INC."
1824153,Leo Holdings Corp. II
1826470,"Petco Health and Wellness Company, Inc."
1833908,"Alfi, Inc."
1840780,Local Bounti Corporation/DE
1842046,"GORES TECHNOLOGY PARTNERS II, INC."
1842912,FTAC HERA ACQUISITION CORP.
1821146,Better World Acquisition Corp.
1824149,JOFF FINTECH ACQUISITION CORP.
1828096,"GORES HOLDINGS VII, INC."
1837067,NIGHTDRAGON ACQUISITION CORP.
1838697,BROADSCALE ACQUISITION CORP.
1841734,GLASS HOUSES ACQUISITION CORP.
1844519,"Drax, Industries Inc."
1846804,"BIG SKY GROWTH PARTNERS, INC."
1463833,"IDW MEDIA HOLDINGS, INC."
1819142,SES AI Corporation
1827506,"TALARIS THERAPEUTICS, INC."
1828185,VACCITECH PLC
1828989,PANACEA ACQUISITION CORP. II
1833498,ROSECLIFF ACQUISITION CORP I
1839824,FAST ACQUISITION CORP. II
1841585,Live Oak Mobility Acquisition Corp.
1842138,WarpSpeed Taxi Inc.
1844579,ION ACQUISITION CORP 3 LTD.
1847590,BOWMAN CONSULTING GROUP LTD.
1826600,"MONTAUK RENEWABLES, INC."
1833756,"Leonardo DRS, Inc."
1834628,"LEAD EDGE GROWTH OPPORTUNITIES, LTD"
1835512,TERRAN ORBITAL CORPORATION
1835881,Tailwind International Acquisition Corp.
1837607,Priveterra Acquisition Corp.
1842883,First Reserve Sustainable Growth Corp.
1845799,"CULLMAN BANCORP, INC."
1822312,JACK CREEK INVESTMENT CORP.
1837105,"GORES TECHNOLOGY PARTNERS, INC."
1838359,"RIGETTI COMPUTING, INC."
1838361,"SUPERNOVA PARTNERS ACQUISITION COMPANY III, LTD."
1847127,"GORES GUGGENHEIM, INC."
1275168,FIVE STAR BANCORP
1530979,"The Honest Company, Inc."
1841080,"GORES HOLDINGS VIII, INC."
1844419,MAQUIA CAPITAL ACQUISITION CORPORATION
1846017,BLUE FOUNDRY BANCORP
1852536,"Intorio, Corp."
1121795,GHST World Inc
1815974,"ANEBULO PHARMACEUTICALS, INC."
1823143,MDH ACQUISITION CORP.
1826991,Trepont Acquisition Corp I
1827075,CVENT HOLDING CORP.
1830696,GLOBAL LEADERS CORP.
1822145,PRESTO AUTOMATION INC.
1823855,MARLIN TECHNOLOGY CORPORATION
1824677,ONE EQUITY PARTNERS OPEN WATER I CORP.
1827076,DRAGONEER GROWTH OPPORTUNITIES CORP. III
1841258,European Biotech Acquisition Corp.
1842729,SANDBRIDGE X2 CORP
1846163,TIO TECH A
1826435,Silver Spike Acquisition Corp II
1837344,NOCTURNE ACQUISITION CORPORATION
1841420,ESM Acquisition Corporation
1843091,VALOR LATITUDE ACQUISITION CORP.
1831828,"Vera Therapeutics, Inc."
1321741,GLADSTONE INVESTMENT CORPORATION\DE
1558569,iSpecimen Inc.
1634452,AB Private Credit Investors Corporation
1806952,"Lyell Immunopharma, Inc."
1825962,QUADRO ACQUISITION ONE CORP.
1826059,KISMET ACQUISITION THREE CORP.
1826333,POEMA GLOBAL HOLDINGS CORP.
1828817,HIGHLAND TRANSCEND PARTNERS I CORP.
1830072,iPower Inc.
1840225,FUSION ACQUISITION CORP. II
1844211,B. Riley Principal 250 Merger Corp.
1848410,Catalyst Partners Acquisition Corp.
1849670,"PB BANKSHARES, INC"
1850398,"TC Bancshares, Inc."
1853084,Blue Safari Group Acquisition Corp
1853580,PORTAGE FINTECH ACQUISITION CORPORATION
1668010,"Digital Brands Group, Inc."
1826667,MEDTECH ACQUISITION CORPORATION
